sample_id,text,target
sms_5135,Sorry * was at the grocers.,0
sms_5136,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,0
sms_5137,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",1
sms_5139,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,0
sms_5140,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,0
sms_5141,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,1
sms_5142,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,0
sms_5143,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,0
sms_5146,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,0
sms_5147,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,1
sms_5148,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),0
sms_5149,Pls call me da. What happen.,0
sms_5150,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",0
sms_5151,No problem with the renewal. I.ll do it right away but i dont know his details.,0
sms_5153,Haven't left yet so probably gonna be here til dinner,0
sms_5154,"Like  &lt;#&gt; , same question",0
sms_5155,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,0
sms_5156,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",0
sms_5158,I will come with karnan car. Please wait till 6pm will directly goto doctor.,0
sms_5159,No but the bluray player can,0
sms_5160,Ok... Then r we meeting later?,0
sms_5161,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,0
sms_5163,Ok leave no need to ask,0
sms_5165,Ü still got lessons?  Ü in sch?,0
sms_5166,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,0
sms_5168,"I‘ve got some salt, you can rub it in my open wounds if you like!",0
sms_5169,Now i'm going for lunch.,0
sms_5171,Oh k. . I will come tomorrow,0
sms_5172,"Aight, text me tonight and we'll see what's up",0
sms_5174,Water logging in desert. Geoenvironmental implications.,0
sms_5177,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u",0
sms_5180,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",0
sms_5182,I sent them. Do you like?,0
sms_5184,I'm in town now so i'll jus take mrt down later.,0
sms_5185,I just cooked a rather nice salmon a la you,0
sms_5187,WHAT TIME U WRKIN?,0
sms_5190,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,1
sms_5191,"Sorry, I'll call later",0
sms_5192,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,0
sms_5193,"It's wylie, you in tampa or sarasota?",0
sms_5194,Ok... Take ur time n enjoy ur dinner...,0
sms_5195,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,0
sms_5196,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",1
sms_5199,Ugh my leg hurts. Musta overdid it on mon.,0
sms_5200,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,1
sms_5201,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",1
sms_5202,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,0
sms_5205,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,1
sms_5206,I will reach ur home in  &lt;#&gt;  minutes,0
sms_5208,Hi.what you think about match?,0
sms_5210,Dai i downloaded but there is only exe file which i can only run that exe after installing.,0
sms_5211,It is only yesterday true true.,0
sms_5214,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,1
sms_5215,I keep ten rs in my shelf:) buy two egg.,0
sms_5217,Well thats nice. Too bad i cant eat it,0
sms_5218,I accidentally brought em home in the box,0
sms_5220,I have to take exam with in march 3,0
sms_5221,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",0
sms_5223,If I die I want u to have all my stuffs.,0
sms_5225,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,0
sms_5228,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,1
sms_5229,It means u could not keep ur words.,0
sms_5230,"Nope, I'm still in the market",0
sms_5232,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,1
sms_5234,Ok cool. See ya then.,0
sms_5238,Yeah I can still give you a ride,0
sms_5241,Its a part of checking IQ,0
sms_5242,Hmm thinking lor...,0
sms_5246,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,0
sms_5249,"K I'm leaving soon, be there a little after 9",0
sms_5250,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,1
sms_5251,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",0
sms_5252,You do your studies alone without anyones help. If you cant no need to study.,0
sms_5253,Please tell me not all of my car keys are in your purse,0
sms_5254,I didnt get anything da,0
sms_5255,Ok... Sweet dreams...,0
sms_5257,"As usual..iam fine, happy &amp; doing well..:)",0
sms_5258,1 in cbe. 2 in chennai.,0
sms_5259,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,0
sms_5260,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,0
sms_5261,I absolutely LOVE South Park! I only recently started watching the office.,0
sms_5262,Did you see that film:),0
sms_5265,Gud ni8.swt drms.take care,0
sms_5266,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,0
sms_5268,"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx",0
sms_5270,Did u fix the teeth?if not do it asap.ok take care.,0
sms_5271,So u wan 2 come for our dinner tonight a not?,0
sms_5272,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",0
sms_5273,Its too late:)but its k.wish you the same.,0
sms_5274,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",0
sms_5276,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,0
sms_5277,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",0
sms_5278,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,1
sms_5279,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",0
sms_5280,"Vikky, come around  &lt;TIME&gt; ..",0
sms_5282,I have gone into get info bt dont know what to do,0
sms_5283,"Yeah, probably here for a while",0
sms_5284,Sent me ur email id soon,0
sms_5288,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),0
sms_5289,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,0
sms_5294,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription,1
sms_5296,Are u coming to the funeral home,0
sms_5298,I.ll hand her my phone to chat wit u,0
sms_5300,I can't make it tonight,0
sms_5301,At WHAT TIME should i come tomorrow,0
sms_5306,Ill be at yours in about 3 mins but look out for me,0
sms_5309,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",0
sms_5311,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,0
sms_5312,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,0
sms_5313,My sister going to earn more than me da.,0
sms_5314,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,1
sms_5315,Hahaha..use your brain dear,0
sms_5318,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",0
sms_5319,Kothi print out marandratha.,0
sms_5320,But we havent got da topic yet rite?,0
sms_5321,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,0
sms_5322,"Thanks, I'll keep that in mind",0
sms_5324,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",0
sms_5328,Sweet heart how are you?,0
sms_5329,"Sir, waiting for your letter.",0
sms_5330,Dude im no longer a pisces. Im an aquarius now.,0
sms_5332,I think steyn surely get one wicket:),0
sms_5333,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",0
sms_5335,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,0
sms_5336,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,0
sms_5337,My birthday is on feb  &lt;#&gt;  da. .,0
sms_5338,So when do you wanna gym?,0
sms_5339,You'd like that wouldn't you? Jerk!,0
sms_5340,Are u awake? Is there snow there?,0
sms_5341,And of course you should make a stink!,0
sms_5343,No go. No openings for that room 'til after thanksgiving without an upcharge.,0
sms_5344,When you guys planning on coming over?,0
sms_5346,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",0
sms_5347,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,0
sms_5348,Do I? I thought I put it back in the box,0
sms_5349,I'm home...,0
sms_5350,No one interested. May be some business plan.,0
sms_5351,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,0
sms_5352,Good morning princess! Have a great day!,0
sms_5353,Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,0
sms_5354,Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.,0
sms_5356,Tell me something. Thats okay.,0
sms_5363,"I think your mentor is , but not 100 percent sure.",0
sms_5364,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),1
sms_5365,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1
sms_5366,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,1
sms_5368,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,1
sms_5369,Hi mom we might be back later than  &lt;#&gt;,0
sms_5370,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,1
sms_5371,"Lol, oh you got a friend for the dog ?",0
sms_5373,"K I'll head out in a few mins, see you there",0
sms_5375,I cant pick the phone right now. Pls send a message,0
sms_5377,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,1
sms_5378,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",1
sms_5381,You have 1 new message. Call 0207-083-6089,1
sms_5383,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,0
sms_5384,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X,0
